
---------- Begin Simulation Statistics ----------
simSeconds                                   0.240908                       # Number of seconds simulated (Second)
simTicks                                 240907750000                       # Number of ticks simulated (Tick)
finalTick                                240907750000                       # Number of ticks from beginning of simulation (restored from checkpoints and never reset) (Tick)
simFreq                                  1000000000000                       # The number of ticks per simulated second ((Tick/Second))
hostSeconds                                    448.85                       # Real time elapsed on the host (Second)
hostTickRate                                536716284                       # The number of ticks simulated per host second (ticks/s) ((Tick/Second))
hostMemory                                     710548                       # Number of bytes of host memory used (Byte)
simInsts                                    100000004                       # Number of instructions simulated (Count)
simOps                                      100000126                       # Number of ops (including micro ops) simulated (Count)
hostInstRate                                   222789                       # Simulator instruction rate (inst/s) ((Count/Second))
hostOpRate                                     222789                       # Simulator op (including micro ops) rate (op/s) ((Count/Second))
system.clk_domain.clock                          1000                       # Clock period in ticks (Tick)
system.cpu.numCycles                        481815526                       # Number of cpu cycles simulated (Cycle)
system.cpu.cpi                               4.818155                       # CPI: cycles per instruction (core level) ((Cycle/Count))
system.cpu.ipc                               0.207548                       # IPC: instructions per cycle (core level) ((Count/Cycle))
system.cpu.numWorkItemsStarted                      0                       # Number of work items this cpu started (Count)
system.cpu.numWorkItemsCompleted                    0                       # Number of work items this cpu completed (Count)
system.cpu.instsAdded                       104113216                       # Number of instructions added to the IQ (excludes non-spec) (Count)
system.cpu.nonSpecInstsAdded                      776                       # Number of non-speculative instructions added to the IQ (Count)
system.cpu.instsIssued                      103215282                       # Number of instructions issued (Count)
system.cpu.squashedInstsIssued                   6526                       # Number of squashed instructions issued (Count)
system.cpu.squashedInstsExamined              4113804                       # Number of squashed instructions iterated over during squash; mainly for profiling (Count)
system.cpu.squashedOperandsExamined           3596391                       # Number of squashed operands that are examined and possibly removed from graph (Count)
system.cpu.squashedNonSpecRemoved                 193                       # Number of squashed non-spec instructions that were removed (Count)
system.cpu.numIssuedDist::samples           481428210                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::mean               0.214394                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::stdev              0.803817                       # Number of insts issued each cycle (Count)
system.cpu.fetch.miscStallCycles                  689                       # Number of cycles fetch has spent waiting on interrupts, or bad addresses, or out of MSHRs (Cycle)
system.cpu.fetch.pendingTrapStallCycles           109                       # Number of stall cycles due to pending traps (Cycle)
system.cpu.fetch.icacheWaitRetryStallCycles          298                       # Number of stall cycles due to full MSHR (Cycle)
system.cpu.fetch.cacheLines                   1538283                       # Number of cache lines fetched (Count)
system.cpu.fetch.icacheSquashes                 30786                       # Number of outstanding Icache misses that were squashed (Count)
system.cpu.fetch.nisnDist::samples          481428210                       # Number of instructions fetched each cycle (Total) (Count)
system.cpu.fetch.nisnDist::mean              0.223269                       # Number of instructions fetched each cycle (Total) (Count)
system.cpu.fetch.nisnDist::stdev             1.176954                       # Number of instructions fetched each cycle (Total) (Count)
system.cpu.fetch.nisnDist::underflows               0      0.00%      0.00% # Number of instructions fetched each cycle (Total) (Count)
system.cpu.fetch.nisnDist::0                460623993     95.68%     95.68% # Number of instructions fetched each cycle (Total) (Count)
system.cpu.fetch.nisnDist::1                   219549      0.05%     95.72% # Number of instructions fetched each cycle (Total) (Count)
system.cpu.fetch.nisnDist::2                  6163322      1.28%     97.00% # Number of instructions fetched each cycle (Total) (Count)
system.cpu.fetch.nisnDist::3                   267851      0.06%     97.06% # Number of instructions fetched each cycle (Total) (Count)
system.cpu.fetch.nisnDist::4                  3056974      0.63%     97.70% # Number of instructions fetched each cycle (Total) (Count)
system.cpu.fetch.nisnDist::5                   260257      0.05%     97.75% # Number of instructions fetched each cycle (Total) (Count)
system.cpu.fetch.nisnDist::6                  2936712      0.61%     98.36% # Number of instructions fetched each cycle (Total) (Count)
system.cpu.fetch.nisnDist::7                   207434      0.04%     98.40% # Number of instructions fetched each cycle (Total) (Count)
system.cpu.fetch.nisnDist::8                  7692118      1.60%    100.00% # Number of instructions fetched each cycle (Total) (Count)
system.cpu.fetch.nisnDist::overflows                0      0.00%    100.00% # Number of instructions fetched each cycle (Total) (Count)
system.cpu.fetch.nisnDist::min_value                0                       # Number of instructions fetched each cycle (Total) (Count)
system.cpu.fetch.nisnDist::max_value                8                       # Number of instructions fetched each cycle (Total) (Count)
system.cpu.fetch.nisnDist::total            481428210                       # Number of instructions fetched each cycle (Total) (Count)
system.cpu.fetchStats0.numInsts             107487928                       # Number of instructions fetched (thread level) (Count)
system.cpu.fetchStats0.numOps                       0                       # Number of ops (including micro ops) fetched (thread level) (Count)
system.cpu.fetchStats0.fetchRate             0.223089                       # Number of inst fetches per cycle ((Count/Cycle))
system.cpu.fetchStats0.numBranches            9780777                       # Number of branches fetched (Count)
system.cpu.fetchStats0.branchRate            0.020300                       # Number of branch fetches per cycle (Ratio)
system.cpu.fetchStats0.icacheStallCycles      2460660                       # ICache total stall cycles (Cycle)
system.cpu.fetchStats0.numFetchSuspends             0                       # Number of times Execute suspended instruction fetching (Count)
system.cpu.icache.demandHits::cpu.inst        1488314                       # number of demand (read+write) hits (Count)
system.cpu.icache.demandHits::total           1488314                       # number of demand (read+write) hits (Count)
system.cpu.icache.overallHits::cpu.inst       1488314                       # number of overall hits (Count)
system.cpu.icache.overallHits::total          1488314                       # number of overall hits (Count)
system.cpu.icache.demandMisses::cpu.inst        49960                       # number of demand (read+write) misses (Count)
system.cpu.icache.demandMisses::total           49960                       # number of demand (read+write) misses (Count)
system.cpu.icache.overallMisses::cpu.inst        49960                       # number of overall misses (Count)
system.cpu.icache.overallMisses::total          49960                       # number of overall misses (Count)
system.cpu.icache.demandMissLatency::cpu.inst    948513000                       # number of demand (read+write) miss ticks (Tick)
system.cpu.icache.demandMissLatency::total    948513000                       # number of demand (read+write) miss ticks (Tick)
system.cpu.icache.overallMissLatency::cpu.inst    948513000                       # number of overall miss ticks (Tick)
system.cpu.icache.overallMissLatency::total    948513000                       # number of overall miss ticks (Tick)
system.cpu.icache.demandAccesses::cpu.inst      1538274                       # number of demand (read+write) accesses (Count)
system.cpu.icache.demandAccesses::total       1538274                       # number of demand (read+write) accesses (Count)
system.cpu.icache.overallAccesses::cpu.inst      1538274                       # number of overall (read+write) accesses (Count)
system.cpu.icache.overallAccesses::total      1538274                       # number of overall (read+write) accesses (Count)
system.cpu.icache.demandMissRate::cpu.inst     0.032478                       # miss rate for demand accesses (Ratio)
system.cpu.icache.demandMissRate::total      0.032478                       # miss rate for demand accesses (Ratio)
system.cpu.icache.overallMissRate::cpu.inst     0.032478                       # miss rate for overall accesses (Ratio)
system.cpu.icache.overallMissRate::total     0.032478                       # miss rate for overall accesses (Ratio)
system.cpu.icache.demandAvgMissLatency::cpu.inst 18985.448359                       # average overall miss latency in ticks ((Tick/Count))
system.cpu.icache.demandAvgMissLatency::total 18985.448359                       # average overall miss latency in ticks ((Tick/Count))
system.cpu.icache.overallAvgMissLatency::cpu.inst 18985.448359                       # average overall miss latency ((Tick/Count))
system.cpu.icache.overallAvgMissLatency::total 18985.448359                       # average overall miss latency ((Tick/Count))
system.cpu.icache.blockedCycles::no_mshrs         3395                       # number of cycles access was blocked (Cycle)
system.cpu.icache.blockedCycles::no_targets            0                       # number of cycles access was blocked (Cycle)
system.cpu.icache.blockedCauses::no_mshrs           79                       # number of times access was blocked (Count)
system.cpu.icache.blockedCauses::no_targets            0                       # number of times access was blocked (Count)
system.cpu.icache.avgBlocked::no_mshrs      42.974684                       # average number of cycles each access was blocked ((Cycle/Count))
system.cpu.icache.avgBlocked::no_targets          nan                       # average number of cycles each access was blocked ((Cycle/Count))
system.cpu.icache.writebacks::writebacks        45502                       # number of writebacks (Count)
system.cpu.icache.writebacks::total             45502                       # number of writebacks (Count)
system.cpu.icache.demandMshrHits::cpu.inst         3945                       # number of demand (read+write) MSHR hits (Count)
system.cpu.icache.demandMshrHits::total          3945                       # number of demand (read+write) MSHR hits (Count)
system.cpu.icache.overallMshrHits::cpu.inst         3945                       # number of overall MSHR hits (Count)
system.cpu.icache.overallMshrHits::total         3945                       # number of overall MSHR hits (Count)
system.cpu.icache.demandMshrMisses::cpu.inst        46015                       # number of demand (read+write) MSHR misses (Count)
system.cpu.icache.demandMshrMisses::total        46015                       # number of demand (read+write) MSHR misses (Count)
system.cpu.icache.overallMshrMisses::cpu.inst        46015                       # number of overall MSHR misses (Count)
system.cpu.icache.overallMshrMisses::total        46015                       # number of overall MSHR misses (Count)
system.cpu.icache.demandMshrMissLatency::cpu.inst    814035500                       # number of demand (read+write) MSHR miss ticks (Tick)
system.cpu.icache.demandMshrMissLatency::total    814035500                       # number of demand (read+write) MSHR miss ticks (Tick)
system.cpu.icache.overallMshrMissLatency::cpu.inst    814035500                       # number of overall MSHR miss ticks (Tick)
system.cpu.icache.overallMshrMissLatency::total    814035500                       # number of overall MSHR miss ticks (Tick)
system.cpu.icache.demandMshrMissRate::cpu.inst     0.029913                       # mshr miss ratio for demand accesses (Ratio)
system.cpu.icache.demandMshrMissRate::total     0.029913                       # mshr miss ratio for demand accesses (Ratio)
system.cpu.icache.overallMshrMissRate::cpu.inst     0.029913                       # mshr miss ratio for overall accesses (Ratio)
system.cpu.icache.overallMshrMissRate::total     0.029913                       # mshr miss ratio for overall accesses (Ratio)
system.cpu.icache.demandAvgMshrMissLatency::cpu.inst 17690.655221                       # average overall mshr miss latency ((Tick/Count))
system.cpu.icache.demandAvgMshrMissLatency::total 17690.655221                       # average overall mshr miss latency ((Tick/Count))
system.cpu.icache.overallAvgMshrMissLatency::cpu.inst 17690.655221                       # average overall mshr miss latency ((Tick/Count))
system.cpu.icache.overallAvgMshrMissLatency::total 17690.655221                       # average overall mshr miss latency ((Tick/Count))
system.cpu.icache.replacements                  45502                       # number of replacements (Count)
system.cpu.icache.ReadReq.hits::cpu.inst      1488314                       # number of ReadReq hits (Count)
system.cpu.icache.ReadReq.hits::total         1488314                       # number of ReadReq hits (Count)
system.cpu.icache.ReadReq.misses::cpu.inst        49960                       # number of ReadReq misses (Count)
system.cpu.icache.ReadReq.misses::total         49960                       # number of ReadReq misses (Count)
system.cpu.icache.ReadReq.missLatency::cpu.inst    948513000                       # number of ReadReq miss ticks (Tick)
system.cpu.icache.ReadReq.missLatency::total    948513000                       # number of ReadReq miss ticks (Tick)
system.cpu.icache.ReadReq.accesses::cpu.inst      1538274                       # number of ReadReq accesses(hits+misses) (Count)
