
---------- Begin Simulation Statistics ----------
simSeconds                                   0.035937                       # Number of seconds simulated (Second)
simTicks                                  35936585500                       # Number of ticks simulated (Tick)
finalTick                                 35936585500                       # Number of ticks from beginning of simulation (restored from checkpoints and never reset) (Tick)
simFreq                                  1000000000000                       # The number of ticks per simulated second ((Tick/Second))
hostSeconds                                    497.45                       # Real time elapsed on the host (Second)
hostTickRate                                 72242305                       # The number of ticks simulated per host second (ticks/s) ((Tick/Second))
hostMemory                                     681900                       # Number of bytes of host memory used (Byte)
simInsts                                    100000001                       # Number of instructions simulated (Count)
simOps                                      110421005                       # Number of ops (including micro ops) simulated (Count)
hostInstRate                                   201027                       # Simulator instruction rate (inst/s) ((Count/Second))
hostOpRate                                     221976                       # Simulator op (including micro ops) rate (op/s) ((Count/Second))
system.clk_domain.clock                          1000                       # Clock period in ticks (Tick)
system.cpu.numCycles                         71873172                       # Number of cpu cycles simulated (Cycle)
system.cpu.cpi                               0.718732                       # CPI: cycles per instruction (core level) ((Cycle/Count))
system.cpu.ipc                               1.391340                       # IPC: instructions per cycle (core level) ((Count/Cycle))
system.cpu.numWorkItemsStarted                      0                       # Number of work items this cpu started (Count)
system.cpu.numWorkItemsCompleted                    0                       # Number of work items this cpu completed (Count)
system.cpu.instsAdded                       173221091                       # Number of instructions added to the IQ (excludes non-spec) (Count)
system.cpu.nonSpecInstsAdded                    22199                       # Number of non-speculative instructions added to the IQ (Count)
system.cpu.instsIssued                      137165623                       # Number of instructions issued (Count)
system.cpu.squashedInstsIssued                 159266                       # Number of squashed instructions issued (Count)
system.cpu.squashedInstsExamined             62822219                       # Number of squashed instructions iterated over during squash; mainly for profiling (Count)
system.cpu.squashedOperandsExamined         186555358                       # Number of squashed operands that are examined and possibly removed from graph (Count)
system.cpu.squashedNonSpecRemoved                 112                       # Number of squashed non-spec instructions that were removed (Count)
system.cpu.numIssuedDist::samples            71713282                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::mean               1.912695                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::stdev              1.901038                       # Number of insts issued each cycle (Count)
system.cpu.fetchStats0.branchRate            0.456030                       # Number of branch fetches per cycle (Ratio)
system.cpu.fetchStats0.icacheStallCycles     27351387                       # ICache total stall cycles (Cycle)
system.cpu.fetchStats0.numFetchSuspends             0                       # Number of times Execute suspended instruction fetching (Count)
system.cpu.icache.demandHits::cpu.inst       25547864                       # number of demand (read+write) hits (Count)
system.cpu.icache.demandHits::total          25547864                       # number of demand (read+write) hits (Count)
system.cpu.icache.overallHits::cpu.inst      25547864                       # number of overall hits (Count)
system.cpu.icache.overallHits::total         25547864                       # number of overall hits (Count)
system.cpu.icache.demandMisses::cpu.inst        31133                       # number of demand (read+write) misses (Count)
system.cpu.icache.demandMisses::total           31133                       # number of demand (read+write) misses (Count)
system.cpu.icache.overallMisses::cpu.inst        31133                       # number of overall misses (Count)
system.cpu.icache.overallMisses::total          31133                       # number of overall misses (Count)
system.cpu.icache.demandMissLatency::cpu.inst    518361499                       # number of demand (read+write) miss ticks (Tick)
system.cpu.icache.demandMissLatency::total    518361499                       # number of demand (read+write) miss ticks (Tick)
system.cpu.icache.overallMissLatency::cpu.inst    518361499                       # number of overall miss ticks (Tick)
system.cpu.icache.overallMissLatency::total    518361499                       # number of overall miss ticks (Tick)
system.cpu.icache.demandAccesses::cpu.inst     25578997                       # number of demand (read+write) accesses (Count)
system.cpu.icache.demandAccesses::total      25578997                       # number of demand (read+write) accesses (Count)
system.cpu.icache.overallAccesses::cpu.inst     25578997                       # number of overall (read+write) accesses (Count)
system.cpu.icache.overallAccesses::total     25578997                       # number of overall (read+write) accesses (Count)
system.cpu.icache.demandMissRate::cpu.inst     0.001217                       # miss rate for demand accesses (Ratio)
system.cpu.icache.demandMissRate::total      0.001217                       # miss rate for demand accesses (Ratio)
system.cpu.icache.overallMissRate::cpu.inst     0.001217                       # miss rate for overall accesses (Ratio)
system.cpu.icache.overallMissRate::total     0.001217                       # miss rate for overall accesses (Ratio)
system.cpu.icache.demandAvgMissLatency::cpu.inst 16649.905213                       # average overall miss latency in ticks ((Tick/Count))
system.cpu.icache.demandAvgMissLatency::total 16649.905213                       # average overall miss latency in ticks ((Tick/Count))
system.cpu.icache.overallAvgMissLatency::cpu.inst 16649.905213                       # average overall miss latency ((Tick/Count))
system.cpu.icache.overallAvgMissLatency::total 16649.905213                       # average overall miss latency ((Tick/Count))
system.cpu.icache.blockedCycles::no_mshrs         1416                       # number of cycles access was blocked (Cycle)
system.cpu.icache.blockedCycles::no_targets            0                       # number of cycles access was blocked (Cycle)
system.cpu.icache.blockedCauses::no_mshrs           23                       # number of times access was blocked (Count)
system.cpu.icache.blockedCauses::no_targets            0                       # number of times access was blocked (Count)
system.cpu.icache.avgBlocked::no_mshrs      61.565217                       # average number of cycles each access was blocked ((Cycle/Count))
system.cpu.icache.avgBlocked::no_targets          nan                       # average number of cycles each access was blocked ((Cycle/Count))
system.cpu.icache.writebacks::writebacks        27257                       # number of writebacks (Count)
system.cpu.icache.writebacks::total             27257                       # number of writebacks (Count)
system.cpu.icache.demandMshrHits::cpu.inst         2885                       # number of demand (read+write) MSHR hits (Count)
system.cpu.icache.demandMshrHits::total          2885                       # number of demand (read+write) MSHR hits (Count)
system.cpu.icache.overallMshrHits::cpu.inst         2885                       # number of overall MSHR hits (Count)
system.cpu.icache.overallMshrHits::total         2885                       # number of overall MSHR hits (Count)
system.cpu.icache.demandMshrMisses::cpu.inst        28248                       # number of demand (read+write) MSHR misses (Count)
system.cpu.icache.demandMshrMisses::total        28248                       # number of demand (read+write) MSHR misses (Count)
system.cpu.icache.overallMshrMisses::cpu.inst        28248                       # number of overall MSHR misses (Count)
system.cpu.icache.overallMshrMisses::total        28248                       # number of overall MSHR misses (Count)
system.cpu.icache.demandMshrMissLatency::cpu.inst    445212999                       # number of demand (read+write) MSHR miss ticks (Tick)
system.cpu.icache.demandMshrMissLatency::total    445212999                       # number of demand (read+write) MSHR miss ticks (Tick)
system.cpu.icache.overallMshrMissLatency::cpu.inst    445212999                       # number of overall MSHR miss ticks (Tick)
system.cpu.icache.overallMshrMissLatency::total    445212999                       # number of overall MSHR miss ticks (Tick)
system.cpu.icache.demandMshrMissRate::cpu.inst     0.001104                       # mshr miss ratio for demand accesses (Ratio)
system.cpu.icache.demandMshrMissRate::total     0.001104                       # mshr miss ratio for demand accesses (Ratio)
system.cpu.icache.overallMshrMissRate::cpu.inst     0.001104                       # mshr miss ratio for overall accesses (Ratio)
system.cpu.icache.overallMshrMissRate::total     0.001104                       # mshr miss ratio for overall accesses (Ratio)
system.cpu.icache.demandAvgMshrMissLatency::cpu.inst 15760.867991                       # average overall mshr miss latency ((Tick/Count))
system.cpu.icache.demandAvgMshrMissLatency::total 15760.867991                       # average overall mshr miss latency ((Tick/Count))
system.cpu.icache.overallAvgMshrMissLatency::cpu.inst 15760.867991                       # average overall mshr miss latency ((Tick/Count))
system.cpu.icache.overallAvgMshrMissLatency::total 15760.867991                       # average overall mshr miss latency ((Tick/Count))
system.cpu.icache.replacements                  27257                       # number of replacements (Count)
system.cpu.icache.ReadReq.hits::cpu.inst     25547864                       # number of ReadReq hits (Count)
system.cpu.icache.ReadReq.hits::total        25547864                       # number of ReadReq hits (Count)
system.cpu.icache.ReadReq.misses::cpu.inst        31133                       # number of ReadReq misses (Count)
system.cpu.icache.ReadReq.misses::total         31133                       # number of ReadReq misses (Count)
system.cpu.icache.ReadReq.missLatency::cpu.inst    518361499                       # number of ReadReq miss ticks (Tick)
system.cpu.icache.ReadReq.missLatency::total    518361499                       # number of ReadReq miss ticks (Tick)
system.cpu.icache.ReadReq.accesses::cpu.inst     25578997                       # number of ReadReq accesses(hits+misses) (Count)
system.cpu.icache.ReadReq.accesses::total     25578997                       # number of ReadReq accesses(hits+misses) (Count)
system.cpu.icache.ReadReq.missRate::cpu.inst     0.001217                       # miss rate for ReadReq accesses (Ratio)
system.cpu.icache.ReadReq.missRate::total     0.001217                       # miss rate for ReadReq accesses (Ratio)
system.cpu.icache.ReadReq.avgMissLatency::cpu.inst 16649.905213                       # average ReadReq miss latency ((Tick/Count))
system.cpu.icache.ReadReq.avgMissLatency::total 16649.905213                       # average ReadReq miss latency ((Tick/Count))
system.cpu.icache.ReadReq.mshrHits::cpu.inst         2885                       # number of ReadReq MSHR hits (Count)
system.cpu.icache.ReadReq.mshrHits::total         2885                       # number of ReadReq MSHR hits (Count)
system.cpu.icache.ReadReq.mshrMisses::cpu.inst        28248                       # number of ReadReq MSHR misses (Count)
system.cpu.icache.ReadReq.mshrMisses::total        28248                       # number of ReadReq MSHR misses (Count)
system.cpu.icache.ReadReq.mshrMissLatency::cpu.inst    445212999                       # number of ReadReq MSHR miss ticks (Tick)
system.cpu.icache.ReadReq.mshrMissLatency::total    445212999                       # number of ReadReq MSHR miss ticks (Tick)
system.cpu.icache.ReadReq.mshrMissRate::cpu.inst     0.001104                       # mshr miss rate for ReadReq accesses (Ratio)
system.cpu.icache.ReadReq.mshrMissRate::total     0.001104                       # mshr miss rate for ReadReq accesses (Ratio)
system.cpu.icache.ReadReq.avgMshrMissLatency::cpu.inst 15760.867991                       # average ReadReq mshr miss latency ((Tick/Count))
system.cpu.icache.ReadReq.avgMshrMissLatency::total 15760.867991                       # average ReadReq mshr miss latency ((Tick/Count))
system.cpu.icache.power_state.pwrStateResidencyTicks::UNDEFINED  35936585500                       # Cumulative time (in ticks) in various power states (Tick)
system.cpu.icache.tags.tagsInUse           886.681996                       # Average ticks per tags in use ((Tick/Count))
system.cpu.icache.tags.totalRefs             25576112                       # Total number of references to valid blocks. (Count)
system.cpu.icache.tags.sampledRefs              28248                       # Sample count of references to valid blocks. (Count)
system.cpu.icache.tags.avgRefs             905.413197                       # Average number of references to valid blocks. ((Count/Count))
system.cpu.icache.tags.warmupTick               87500                       # The tick when the warmup percentage was hit. (Tick)
system.cpu.icache.tags.occupancies::cpu.inst   886.681996                       # Average occupied blocks per tick, per requestor ((Count/Tick))
system.cpu.icache.tags.avgOccs::cpu.inst     0.432950                       # Average percentage of cache occupancy ((Ratio/Tick))
system.cpu.icache.tags.avgOccs::total        0.432950                       # Average percentage of cache occupancy ((Ratio/Tick))
system.cpu.icache.tags.occupanciesTaskId::1024          991                       # Occupied blocks per task id (Count)
