
---------- Begin Simulation Statistics ----------
simSeconds                                   0.037752                       # Number of seconds simulated (Second)
simTicks                                  37752375000                       # Number of ticks simulated (Tick)
finalTick                                 37752375000                       # Number of ticks from beginning of simulation (restored from checkpoints and never reset) (Tick)
simFreq                                  1000000000000                       # The number of ticks per simulated second ((Tick/Second))
hostSeconds                                    259.17                       # Real time elapsed on the host (Second)
hostTickRate                                145664013                       # The number of ticks simulated per host second (ticks/s) ((Tick/Second))
hostMemory                                     745980                       # Number of bytes of host memory used (Byte)
simInsts                                    100000005                       # Number of instructions simulated (Count)
simOps                                      110833155                       # Number of ops (including micro ops) simulated (Count)
hostInstRate                                   385841                       # Simulator instruction rate (inst/s) ((Count/Second))
hostOpRate                                     427639                       # Simulator op (including micro ops) rate (op/s) ((Count/Second))
system.clk_domain.clock                          1000                       # Clock period in ticks (Tick)
system.cpu.numCycles                         75504751                       # Number of cpu cycles simulated (Cycle)
system.cpu.cpi                               0.755047                       # CPI: cycles per instruction (core level) ((Cycle/Count))
system.cpu.ipc                               1.324420                       # IPC: instructions per cycle (core level) ((Count/Cycle))
system.cpu.numWorkItemsStarted                      0                       # Number of work items this cpu started (Count)
system.cpu.numWorkItemsCompleted                    0                       # Number of work items this cpu completed (Count)
system.cpu.instsAdded                       178861159                       # Number of instructions added to the IQ (excludes non-spec) (Count)
system.cpu.nonSpecInstsAdded                    20872                       # Number of non-speculative instructions added to the IQ (Count)
system.cpu.instsIssued                      139929436                       # Number of instructions issued (Count)
system.cpu.squashedInstsIssued                 115323                       # Number of squashed instructions issued (Count)
system.cpu.squashedInstsExamined             68048843                       # Number of squashed instructions iterated over during squash; mainly for profiling (Count)
system.cpu.squashedOperandsExamined         201641870                       # Number of squashed operands that are examined and possibly removed from graph (Count)
system.cpu.squashedNonSpecRemoved                  44                       # Number of squashed non-spec instructions that were removed (Count)
system.cpu.numIssuedDist::samples            75378174                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::mean               1.856365                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::stdev              1.908638                       # Number of insts issued each cycle (Count)
system.cpu.icache.demandMisses::cpu.inst        45919                       # number of demand (read+write) misses (Count)
system.cpu.icache.demandMisses::total           45919                       # number of demand (read+write) misses (Count)
system.cpu.icache.overallMisses::cpu.inst        45919                       # number of overall misses (Count)
system.cpu.icache.overallMisses::total          45919                       # number of overall misses (Count)
system.cpu.icache.demandMissLatency::cpu.inst    659551498                       # number of demand (read+write) miss ticks (Tick)
system.cpu.icache.demandMissLatency::total    659551498                       # number of demand (read+write) miss ticks (Tick)
system.cpu.icache.overallMissLatency::cpu.inst    659551498                       # number of overall miss ticks (Tick)
system.cpu.icache.overallMissLatency::total    659551498                       # number of overall miss ticks (Tick)
system.cpu.icache.demandAccesses::cpu.inst     27580758                       # number of demand (read+write) accesses (Count)
system.cpu.icache.demandAccesses::total      27580758                       # number of demand (read+write) accesses (Count)
system.cpu.icache.overallAccesses::cpu.inst     27580758                       # number of overall (read+write) accesses (Count)
system.cpu.icache.overallAccesses::total     27580758                       # number of overall (read+write) accesses (Count)
system.cpu.icache.demandMissRate::cpu.inst     0.001665                       # miss rate for demand accesses (Ratio)
system.cpu.icache.demandMissRate::total      0.001665                       # miss rate for demand accesses (Ratio)
system.cpu.icache.overallMissRate::cpu.inst     0.001665                       # miss rate for overall accesses (Ratio)
system.cpu.icache.overallMissRate::total     0.001665                       # miss rate for overall accesses (Ratio)
system.cpu.icache.demandAvgMissLatency::cpu.inst 14363.368061                       # average overall miss latency in ticks ((Tick/Count))
system.cpu.icache.demandAvgMissLatency::total 14363.368061                       # average overall miss latency in ticks ((Tick/Count))
system.cpu.icache.overallAvgMissLatency::cpu.inst 14363.368061                       # average overall miss latency ((Tick/Count))
system.cpu.icache.overallAvgMissLatency::total 14363.368061                       # average overall miss latency ((Tick/Count))
system.cpu.icache.blockedCycles::no_mshrs         1573                       # number of cycles access was blocked (Cycle)
system.cpu.icache.blockedCycles::no_targets            0                       # number of cycles access was blocked (Cycle)
system.cpu.icache.blockedCauses::no_mshrs           23                       # number of times access was blocked (Count)
system.cpu.icache.blockedCauses::no_targets            0                       # number of times access was blocked (Count)
system.cpu.icache.avgBlocked::no_mshrs      68.391304                       # average number of cycles each access was blocked ((Cycle/Count))
system.cpu.icache.avgBlocked::no_targets          nan                       # average number of cycles each access was blocked ((Cycle/Count))
system.cpu.icache.writebacks::writebacks        37156                       # number of writebacks (Count)
system.cpu.icache.writebacks::total             37156                       # number of writebacks (Count)
system.cpu.icache.demandMshrHits::cpu.inst         7944                       # number of demand (read+write) MSHR hits (Count)
system.cpu.icache.demandMshrHits::total          7944                       # number of demand (read+write) MSHR hits (Count)
system.cpu.icache.overallMshrHits::cpu.inst         7944                       # number of overall MSHR hits (Count)
system.cpu.icache.overallMshrHits::total         7944                       # number of overall MSHR hits (Count)
system.cpu.icache.demandMshrMisses::cpu.inst        37975                       # number of demand (read+write) MSHR misses (Count)
system.cpu.icache.demandMshrMisses::total        37975                       # number of demand (read+write) MSHR misses (Count)
system.cpu.icache.overallMshrMisses::cpu.inst        37975                       # number of overall MSHR misses (Count)
system.cpu.icache.overallMshrMisses::total        37975                       # number of overall MSHR misses (Count)
system.cpu.icache.demandMshrMissLatency::cpu.inst    531201498                       # number of demand (read+write) MSHR miss ticks (Tick)
system.cpu.icache.demandMshrMissLatency::total    531201498                       # number of demand (read+write) MSHR miss ticks (Tick)
system.cpu.icache.overallMshrMissLatency::cpu.inst    531201498                       # number of overall MSHR miss ticks (Tick)
system.cpu.icache.overallMshrMissLatency::total    531201498                       # number of overall MSHR miss ticks (Tick)
system.cpu.icache.demandMshrMissRate::cpu.inst     0.001377                       # mshr miss ratio for demand accesses (Ratio)
system.cpu.icache.demandMshrMissRate::total     0.001377                       # mshr miss ratio for demand accesses (Ratio)
system.cpu.icache.overallMshrMissRate::cpu.inst     0.001377                       # mshr miss ratio for overall accesses (Ratio)
system.cpu.icache.overallMshrMissRate::total     0.001377                       # mshr miss ratio for overall accesses (Ratio)
system.cpu.icache.demandAvgMshrMissLatency::cpu.inst 13988.189546                       # average overall mshr miss latency ((Tick/Count))
system.cpu.icache.demandAvgMshrMissLatency::total 13988.189546                       # average overall mshr miss latency ((Tick/Count))
system.cpu.icache.overallAvgMshrMissLatency::cpu.inst 13988.189546                       # average overall mshr miss latency ((Tick/Count))
system.cpu.icache.overallAvgMshrMissLatency::total 13988.189546                       # average overall mshr miss latency ((Tick/Count))
system.cpu.icache.replacements                  37156                       # number of replacements (Count)
system.cpu.icache.ReadReq.hits::cpu.inst     27534839                       # number of ReadReq hits (Count)
system.cpu.icache.ReadReq.hits::total        27534839                       # number of ReadReq hits (Count)
system.cpu.icache.ReadReq.misses::cpu.inst        45919                       # number of ReadReq misses (Count)
system.cpu.icache.ReadReq.misses::total         45919                       # number of ReadReq misses (Count)
system.cpu.icache.ReadReq.missLatency::cpu.inst    659551498                       # number of ReadReq miss ticks (Tick)
system.cpu.icache.ReadReq.missLatency::total    659551498                       # number of ReadReq miss ticks (Tick)
system.cpu.icache.ReadReq.accesses::cpu.inst     27580758                       # number of ReadReq accesses(hits+misses) (Count)
system.cpu.icache.ReadReq.accesses::total     27580758                       # number of ReadReq accesses(hits+misses) (Count)
system.cpu.icache.ReadReq.missRate::cpu.inst     0.001665                       # miss rate for ReadReq accesses (Ratio)
system.cpu.icache.ReadReq.missRate::total     0.001665                       # miss rate for ReadReq accesses (Ratio)
system.cpu.icache.ReadReq.avgMissLatency::cpu.inst 14363.368061                       # average ReadReq miss latency ((Tick/Count))
system.cpu.icache.ReadReq.avgMissLatency::total 14363.368061                       # average ReadReq miss latency ((Tick/Count))
system.cpu.icache.ReadReq.mshrHits::cpu.inst         7944                       # number of ReadReq MSHR hits (Count)
system.cpu.icache.ReadReq.mshrHits::total         7944                       # number of ReadReq MSHR hits (Count)
system.cpu.icache.ReadReq.mshrMisses::cpu.inst        37975                       # number of ReadReq MSHR misses (Count)
system.cpu.icache.ReadReq.mshrMisses::total        37975                       # number of ReadReq MSHR misses (Count)
system.cpu.icache.ReadReq.mshrMissLatency::cpu.inst    531201498                       # number of ReadReq MSHR miss ticks (Tick)
system.cpu.icache.ReadReq.mshrMissLatency::total    531201498                       # number of ReadReq MSHR miss ticks (Tick)
system.cpu.icache.ReadReq.mshrMissRate::cpu.inst     0.001377                       # mshr miss rate for ReadReq accesses (Ratio)
system.cpu.icache.ReadReq.mshrMissRate::total     0.001377                       # mshr miss rate for ReadReq accesses (Ratio)
system.cpu.icache.ReadReq.avgMshrMissLatency::cpu.inst 13988.189546                       # average ReadReq mshr miss latency ((Tick/Count))
system.cpu.icache.ReadReq.avgMshrMissLatency::total 13988.189546                       # average ReadReq mshr miss latency ((Tick/Count))
system.cpu.icache.power_state.pwrStateResidencyTicks::UNDEFINED  37752375000                       # Cumulative time (in ticks) in various power states (Tick)
system.cpu.icache.tags.tagsInUse           761.889810                       # Average ticks per tags in use ((Tick/Count))
system.cpu.icache.tags.totalRefs             27572814                       # Total number of references to valid blocks. (Count)
system.cpu.icache.tags.sampledRefs              37975                       # Sample count of references to valid blocks. (Count)
system.cpu.icache.tags.avgRefs             726.078051                       # Average number of references to valid blocks. ((Count/Count))
system.cpu.icache.tags.warmupTick               87500                       # The tick when the warmup percentage was hit. (Tick)
system.cpu.icache.tags.occupancies::cpu.inst   761.889810                       # Average occupied blocks per tick, per requestor ((Count/Tick))
system.cpu.icache.tags.avgOccs::cpu.inst     0.744033                       # Average percentage of cache occupancy ((Ratio/Tick))
system.cpu.icache.tags.avgOccs::total        0.744033                       # Average percentage of cache occupancy ((Ratio/Tick))
system.cpu.icache.tags.occupanciesTaskId::1024          819                       # Occupied blocks per task id (Count)
system.cpu.icache.tags.ageTaskId_1024::4          819                       # Occupied blocks per task id, per block age (Count)
system.cpu.icache.tags.ratioOccsTaskId::1024     0.799805                       # Ratio of occupied blocks and all blocks, per task id (Ratio)
system.cpu.icache.tags.tagAccesses           55199491                       # Number of tag accesses (Count)
system.cpu.icache.tags.dataAccesses          55199491                       # Number of data accesses (Count)
system.cpu.icache.tags.power_state.pwrStateResidencyTicks::UNDEFINED  37752375000                       # Cumulative time (in ticks) in various power states (Tick)
system.cpu.iew.idleCycles                           0                       # Number of cycles IEW is idle (Cycle)
